"Item.ID","Item.Type","Home.Location","Current.Location","Name","Categories","Min.Frequency","Replacement.Cost","Category","weight","type"
"ETL1807","Bar Clamps","Portobello","Portobello","Corner clamp","Carpentry and Woodworking, General DIY",NA,35,"Carpentry and Woodworking",NA,NA
"ETL1808","Bits, Drivers and Accessories","Portobello","Portobello","5 Piece SDS Plus Masonry Drill Bit set","General DIY",NA,20,"Carpentry and Woodworking",NA,NA
"ETL1809","Rivet Tools","Portobello","Portobello","Hand riveter","Carpentry and Woodworking, General DIY, Metalworking, Miscellaneous, Painting and Decorating",NA,25,"General DIY",NA,NA
"ETL1810","Hand Tools","Leith","Leith","Wallpaper cutter","Painting and Decorating",NA,0,"Painting and Decorating",NA,NA
"ETL1811","Miscellaneous Furniture","Leith","Leith","Portable Work bench","Carpentry and Woodworking, General DIY, Miscellaneous",NA,110,"General DIY",NA,NA
"ETL1812","Hoes","Leith","Leith","Dutch Hoe","Garden",NA,5,"Garden",NA,NA
"ETL1814","Drill Press (hand)","Leith","Leith","Hand drill press","General DIY",NA,15,"General DIY",NA,NA
"ETL1815","Grass Shear","Portobello","Portobello","Garden Shears","Garden",NA,10,"Garden",NA,NA
"ETL1816","Grass Shear","Portobello","Leith","Large Extendable Ratchet Lopping Shears / Secaturs","Garden, General DIY",NA,25,"Garden",NA,NA
"ETL1817","Hole Saw Kit","Portobello","Portobello","Hole Saw Set","General DIY",NA,30,"General DIY",NA,NA
"ETL1818","Distance Meters","Portobello","Portobello","Micrometer","General DIY",NA,0,"General DIY",NA,NA
"ETL1819","Screwdriver Sets","Portobello","Portobello","Small screwdriver set","Automotive, Bike, Carpentry and Woodworking, Electrical and Soldering, General DIY, Miscellaneous",NA,15,"General DIY",NA,NA
"ETL1820","Spanner Wrenches","Portobello","Portobello","Pipe Wrench / Stilson 14""","General DIY",NA,0,"General DIY",NA,NA
"ETL1821","Garden Tools","Portobello","Portobello","Rake, Leaf","General DIY",NA,7,"General DIY",NA,NA
"ETL1822","Socket Sets","Portobello","Portobello","Socket Set","General DIY",NA,5,"General DIY",NA,NA
"ETL1823","Knives","Portobello","Portobello","Stanley / Utility Knife","General DIY",NA,0,"General DIY",NA,NA
"ETL1824","Tap and Die","Portobello","Portobello","Tap and Die Set - Metric","General DIY",NA,10,"General DIY",NA,NA
"ETL1825","Ratchet Straps","Leith","Leith","Mini Endless Ratchet Strap","Automotive, Carpentry and Woodworking, Garden, General DIY, Metalworking, Miscellaneous",NA,0,"General DIY",NA,NA
"ETL1826","Ratchet Straps","Leith","Leith","Mini Endless Ratchet Strap","Automotive, Carpentry and Woodworking, Garden, General DIY, Metalworking, Miscellaneous",NA,0,"General DIY",NA,NA
"ETL1827","Hole Saw Kit","Leith","Leith","Hole Saw Kit","Carpentry and Woodworking, Garden, General DIY, Miscellaneous, Painting and Decorating",NA,30,"Carpentry and Woodworking",NA,NA
"ETL1828","Step Ladders","Portobello","Portobello","Step ladder","General DIY",NA,25,"General DIY",NA,NA
"ETL1829","Hole Saw Kit","Leith","Leith","Hole Saw Kit","Carpentry and Woodworking, General DIY, Painting and Decorating",NA,30,"Carpentry and Woodworking",NA,NA
"ETL1830","Drill Bits","Leith","Leith","Flat Wood bit set","Carpentry and Woodworking, General DIY, Painting and Decorating, Plumbing",NA,8,"Carpentry and Woodworking",NA,NA
"ETL1831","Drill Bits","Portobello","Leith","75 Piece Drill Bit Set","General DIY",NA,25,"General DIY",NA,NA
"ETL1832","Drill Bits","Portobello","Portobello","75 Piece Drill Bit Set","General DIY",NA,25,"General DIY",NA,NA
"ETL1833","Spade Shovel","Portobello","Portobello","Garden Spade","Garden, General DIY, Miscellaneous",NA,10,"Garden",NA,NA
"ETL1834","Hand Wood Splitter","Portobello","Portobello","Roughneck Manual Wood Splitter","Garden, General DIY",NA,0,"Garden",NA,NA
"ETL1835","Hatchet","Portobello","Portobello","Stanley hatchet","General DIY",NA,0,"General DIY",NA,NA
"ETL1836","Circular Saws","Leith","Leith","Corded circular saw","Carpentry and Woodworking, General DIY",NA,60,"Carpentry and Woodworking",4.3,"Electrical"
"ETL1837","Gas Powered String Trimmer","Portobello","Portobello","Strimmer (2-stroke petrol)","Garden, General DIY",NA,100,"Garden",3.9,"Electrical"
"ETL1838","Drills","Leith","Leith","Drill template set","General DIY",NA,5,"General DIY",NA,NA
"ETL1839","Levels","Leith","Leith","Laser Edge Level","General DIY",NA,10,"General DIY",NA,NA
"ETL1840","Hand Tool Sets","Leith","Leith","Mini Tool Set","General DIY",NA,30,"General DIY",NA,NA
"ETL1841","Curriculum","Portobello","Portobello","Woodcarving, tools, materials & equipment book","Carpentry and Woodworking",NA,0,"Carpentry and Woodworking",NA,NA
"ETL1842","Sanders & Planers","Leith","Leith","Mouse Sander","General DIY",NA,50,"General DIY",6.5,"Electrical"
"ETL1843","Bar Clamps","Leith","Leith","Bar clamp","Carpentry and Woodworking, General DIY",NA,10,"Carpentry and Woodworking",NA,NA
"ETL1844","Bar Clamps","Leith","Leith","Bar clamp","Carpentry and Woodworking, General DIY",NA,10,"Carpentry and Woodworking",NA,NA
"ETL1845","Bar Clamps","Leith","Leith","Bar clamp","Carpentry and Woodworking, General DIY",NA,10,"Carpentry and Woodworking",NA,NA
"ETL1846","Sanders","Leith","Leith","Orbital Sander","Carpentry and Woodworking, General DIY, Painting and Decorating",NA,30,"Carpentry and Woodworking",6.5,"Electrical"
"ETL1847","Random Orbit Sander","Leith","Leith","Random Orbital Sander","Carpentry and Woodworking, General DIY, Painting and Decorating, sand a door",NA,40,"Carpentry and Woodworking",6.5,"Electrical"
"ETL1848","Planes","Leith","Leith","Bullnose/Rebate Plane","Carpentry and Woodworking",NA,5,"Carpentry and Woodworking",NA,NA
"ETL1849","Random Orbit Sander","Leith","Leith","Parkside 310W Power Sander","Carpentry and Woodworking, General DIY, Miscellaneous, Painting and Decorating, ...",NA,30,"Carpentry and Woodworking",6.5,"Electrical"
"ETL1850","Drill Bits","Leith","Leith","Drill/Driver Bit Set","Bike, Carpentry and Woodworking, General DIY, Miscellaneous, Painting and Decorating",NA,8,"General DIY",NA,NA
"ETL1851","Cordless Drills","Leith","Leith","Makita cordless drill","Carpentry and Woodworking, General DIY",NA,50,"General DIY",NA,NA
"ETL1852","Drill Bits","Leith","Leith","Ratcheted Screw Driver and Plier Set with bits.","Bike, Carpentry and Woodworking, General DIY, Miscellaneous, Painting and Decorating",NA,8,"General DIY",NA,NA
"ETL1853","Amp Meters","Leith","Leith","Micronta Analogue Multimeter","Electrical and Soldering, General DIY, Miscellaneous",NA,20,"Electrical and Soldering",NA,NA
"ETL1854","Cordless Circular Saw","Leith","Leith","Cordless circular saw","Carpentry and Woodworking, General DIY",NA,60,"Carpentry and Woodworking",4.3,"Electrical"
"ETL1855","Hole Saw Kit","Leith","Leith","Carbon Steel Hole Saw Set","General DIY",NA,30,"General DIY",NA,NA
"ETL1856","Misc","Leith","Leith","Velcro-Strap Knee Pads","Garden, General DIY, Miscellaneous, Painting and Decorating",NA,5,"Miscellaneous",NA,NA
"ETL1857","Routers","Leith","Leith","Router","Carpentry and Woodworking",NA,80,"Carpentry and Woodworking",3.8,"Electrical"
"ETL1858","Finishing Power Sanders","Leith","Leith","Palm Sander","Carpentry and Woodworking, General DIY, Miscellaneous",NA,57,"Carpentry and Woodworking",6.5,"Electrical"
"ETL1860","Garden Tools","Leith","Leith","Hedge Trimmer","Garden",NA,30,"Garden",4.2,"Electrical"
"ETL1861","Corded & Plug-in","Leith","Leith","Plunge router","Carpentry and Woodworking",NA,80,"Carpentry and Woodworking",3.8,"Electrical"
"ETL1862","Corded & Plug-in","Leith","Leith","Corded hammer drill","General DIY",NA,80,"General DIY",4.7,"Electrical"
"ETL1863","Cordless Power Tools","Leith","Leith","Black and decker quattro","General DIY",NA,0,"General DIY",NA,NA
"ETL1865","Hack saw","Leith","Leith","Hack saw","General DIY",NA,2,"General DIY",NA,NA
"ETL1866","Axes","Leith","Leith","Hand axe","Garden",NA,0,"Garden",NA,NA
"ETL1867","Axes","Leith","Leith","2 handed axe","Garden, General DIY",NA,0,"Garden",NA,NA
"ETL1868","Cordless Screwdrivers","Leith","Leith","Cordless screwdriver","General DIY",NA,0,"General DIY",NA,NA
"ETL1869","Corded & Plug-in","Leith","Leith","Jigsaw","General DIY",NA,35,"General DIY",2.8,"Electrical"
"ETL1870","Drill Press (power)","Leith","Leith","Portable drill press","General DIY",NA,0,"General DIY",NA,NA
"ETL1871","Corded & Plug-in","Leith","Leith","Hot air gun","General DIY",NA,0,"General DIY",NA,NA
"ETL1872","Tools","Leith","Portobello","Self levelling laser","General DIY",NA,30,"General DIY",NA,NA
"ETL1873","Corded & Plug-in","Leith","Leith","Powered hacksaw","General DIY",NA,0,"General DIY",NA,NA
"ETL1874","Crescent Wrench","Leith","Leith","Torque Wrench","Automotive, General DIY",NA,3,"Bike",NA,NA
"ETL1875","Wallpaper Steamer","Leith","Leith","Wallpaper Steamer","General DIY, Miscellaneous, Painting and Decorating",NA,30,"Painting and Decorating",NA,NA
"ETL1876","Wallpaper Steamer","Leith","Leith","Wallpaper Steamer","Garden, General DIY, Miscellaneous, Painting and Decorating",NA,30,"Garden",NA,NA
"ETL1877","Roller Tool","Leith","Leith","Extending roller pole","General DIY, Painting and Decorating",NA,0,"Painting and Decorating",NA,NA
"ETL1878","Torque Wrench","Leith","Leith","Torque Wrench","General DIY",NA,3,"General DIY",NA,NA
"ETL1879","Roller Tool","Leith","Leith","Digital Precision Calipers","Carpentry and Woodworking, Metalworking",NA,0,"Carpentry and Woodworking",NA,NA
"ETL1880","Roller Tool","Leith","Leith","Precision Calipers","Carpentry and Woodworking, Metalworking",NA,0,"General DIY",NA,NA
"ETL1881","Bar Clamps","Leith","Leith","Bar clamp","Carpentry and Woodworking, General DIY",NA,10,"Carpentry and Woodworking",NA,NA
"Etl1882","Scroller Power Saw","Leith","Leith","Scroll saw","General DIY",NA,90,"General DIY",NA,NA
"ETL1883","Belt Sanders","Leith","Leith","Belt sander","General DIY",NA,20,"General DIY",6.5,"Electrical"
"ETL1884","Drill Bits","Leith","Leith","Forster bits set","General DIY",NA,15,"General DIY",NA,NA
"ETL335","Wallpaper Steamer","Leith","Leith","Steam Cleaner","General DIY, Painting and Decorating, Miscellaneous",NA,90,"Miscellaneous",NA,NA
"ETL6503","Hammer Drills","Leith","Leith","Makita SDS corded hammer drill","General DIY",NA,120,"General DIY",4.7,"Electrical"
"ETL6608","Corded Mowers","Leith","Leith","Roller Moss Remover / Scarifying rake","Garden, General DIY",NA,8,"Garden",NA,NA
"ETL6674","Cordless Drills","Leith","Leith","Makita cordless drill","Carpentry and Woodworking, General DIY",NA,50,"General DIY",NA,NA
"ETL6675","Miscellaneous Furniture","Portobello","Portobello","Wallpaper Pasting Table","Painting and Decorating",NA,20,"Painting and Decorating",NA,NA
"ETL6676","Bow Saws","Portobello","Portobello","Bush saw","Garden, ...",NA,12,"Garden",NA,NA
"ETL6677","Angle Grinders","Portobello","Portobello","Angle grinder","General DIY",NA,0,"Metalworking",7,"Metal"
"ETL6678","Cement Chisel","Portobello","Portobello","Brick Bolster chisel","Electrical and Soldering, Plumbing, ...",NA,8,"General DIY",NA,NA
"ETL6679","Cement Chisel","Portobello","Portobello","Brick Bolster chisel","Electrical and Soldering, Plumbing, ...",NA,8,"General DIY",NA,NA
"ETL6680","Extension Ladder","Portobello","Portobello","Triple Extension Ladder","General DIY",NA,0,"General DIY",NA,NA
"ETL6681","Hand Tools","Leith","Leith","Pipe cutter","General DIY",NA,15,"General DIY",NA,NA
"ETL6682","Garden Tools","Leith","Leith","Cordless hedge trimmer","Garden",NA,30,"Garden",4.2,"Electrical"
"ETL6683","Engraver","Portobello","Portobello","Dremel rotary tool","Carpentry and Woodworking, General DIY, Plumbing",NA,30,"Metalworking",NA,NA
"ETLBAG001","Buckets","Leith","Leith","Large Burlap Bag","General DIY",NA,15,"General DIY",NA,NA
"ETLBAG002","Buckets","Leith","Leith","Large Burlap Bag","General DIY",NA,15,"General DIY",NA,NA
"ETLBAG003","Buckets","Leith","Leith","Small Burlap Bag","General DIY",NA,15,"General DIY",NA,NA
"ETLBAG004","Buckets","Leith","Leith","Large cotton Bag","General DIY",NA,15,"General DIY",NA,NA
"ETLBAG005","Buckets","Leith","Leith","Large cotton Bag","General DIY",NA,15,"General DIY",NA,NA
"ETLBAG006","Buckets","Leith","Leith","Large cotton Bag","General DIY",NA,15,"General DIY",NA,NA
"ETLBAG007","Buckets","Leith","Leith","Small Reusable Bag","General DIY",NA,15,"General DIY",NA,NA
"ETLBAG008","Buckets","Leith","Leith","Medium Reusable Bag","General DIY",NA,15,"General DIY",NA,NA
"ETLBAG009","Buckets","Leith","Leith","Medium Reusable Bag","General DIY",NA,15,"General DIY",NA,NA
"ETLBAG010","Buckets","Leith","Leith","Small Reusable Bag","General DIY",NA,15,"General DIY",NA,NA
"ETLBAG011","Buckets","Leith","Leith","Large Reusable Bag","General DIY",NA,15,"General DIY",NA,NA
"ETLBAG012","Buckets","Leith","Leith","Large Reusable Bag","General DIY",NA,15,"General DIY",NA,NA
